appid,title,price_usd,is_free,coming_soon,early_access,release_date,genres,categories,review_count,dlc_count,required_age,windows,mac,linux,supported_languages,achievements,developer,publisher,short_desc,review_polarization,success,owners_estimate
350640,Sherlock Holmes: The Devil's Daughter,29.99,False,False,False,"Jun 10, 2016",Action;Adventure,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Remote Play on TV;Family Sharing,13788,1,0.0,True,False,False,16,25,Frogwares,Frogwares,"Experience a fantastic adventure with unique gameplay that blends investigation, action and exploration in a breath-taking thriller that will test the limits of your nerves and intelligence. Play as the great detective and track down evil in the darkest corners of London and the human soul…",0.4066284719704112,0,"1,000,000 .. 2,000,000"
523650,Lust for Darkness,14.99,False,False,False,"Jun 12, 2018",Adventure;Indie,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud;Family Sharing,3404,0,0.0,True,True,False,11,15,Movie Games Lunarium,Movie Games S.A.,A psychological horror of seeking satisfaction on the border of two intertwining worlds. An intriguing plot with erotic and occult themes guides the player's character through the Yelvertons' Victorian mansion and a perverse land inspired by Lovecraft's works and paintings of Zdzisław Beksiński.,0.6170337738619677,0,"100,000 .. 200,000"
316890,Calvino Noir,4.99,False,False,False,"Aug 27, 2015",Adventure;Indie,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud;Remote Play on TV;Family Sharing,382,0,0.0,True,True,False,13,40,Calvino Noir,Calvino Noir,"The film noir stealth game. Calvino Noir is the exploratory, sneaking adventure through the 1930s European criminal underworld. Architecture meets Noir as you become unwillingly entangled in a revolutionist plot.",0.6971279373368147,0,"20,000 .. 50,000"
1690,Space Empires V,2.99,False,False,False,"Oct 16, 2006",Strategy,Single-player;Multi-player;Family Sharing,453,0,0.0,True,False,False,1,0,Malfador Machinations,Strategy First,"Space Empires V is the latest edition in the Space Empires series. This new chapter completely updates the UI and takes the player into a real-time rendered 3D universe. Watch space battles played out in glorious detail and realistic effects. Expand, Explore, Exploit, and Exterminate in a huge living breathing galaxy.",0.5572687224669604,0,"100,000 .. 200,000"
237740,Angry Video Game Nerd Adventures,3.99,False,False,False,"Sep 20, 2013",Action;Adventure;Indie,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Family Sharing,3142,1,0.0,True,False,False,1,19,FreakZone Games,Retroware,"&quot;The most rewarding game of 2013!&quot; Influenced by retro classics Mega Man and Castlevania, Angry Video Game Nerd Adventures features the AVGN and friends as they blast their way through 10 levels of fun, fast paced 2D action based on the AVGN's adventures in his online series.",0.2332166719694559,1,"100,000 .. 200,000"
248510,Dominions 3: The Awakening,19.99,False,False,False,"Sep 10, 2013",Indie;Strategy,Single-player;Multi-player;Cross-Platform Multiplayer;Camera Comfort;Custom Volume Controls;Adjustable Difficulty;Playable without Timed Input;Save Anytime;Family Sharing,124,0,0.0,True,True,True,1,0,Illwinter Game Design,Illwinter Game Design,The Old God has left the world and the pretenders are awakening and coming out from hiding. You start the game by designing one of the pretender gods that will compete for true ascension to godhood. The type of god can range from a magically powerful arch mage to an ancient kraken or a mystic monolith that people pray to.,0.376,1,"20,000 .. 50,000"
617290,Remnant: From the Ashes,39.99,False,False,False,"Aug 19, 2019",Action;Adventure;RPG,Single-player;Multi-player;Co-op;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Remote Play on Tablet;Remote Play on TV;Family Sharing,52842,2,17.0,True,False,False,9,50,Gunfire Games,Arc Games,"The world has been thrown into chaos by an ancient evil from another dimension. As one of the last remnants of humanity, you must set out alone or alongside up to two other survivors to face down hordes of deadly enemies to try to carve a foothold, rebuild, and retake what was lost.",0.3058683269307193,0,"2,000,000 .. 5,000,000"
433340,Slime Rancher,19.99,False,False,False,"Aug 1, 2017",Action;Adventure;Indie;Simulation,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Remote Play on Phone;Remote Play on Tablet;Remote Play on TV;Family Sharing,138097,5,0.0,True,True,True,10,57,Monomi Park,Monomi Park,"Slime Rancher is the tale of Beatrix LeBeau, a plucky, young rancher who sets out for a life a thousand light years away from Earth on the ‘Far, Far Range’ where she tries her hand at making a living wrangling slimes.",0.0409346985474083,1,"2,000,000 .. 5,000,000"
2545360,Lonely Mountains: Snow Riders,14.99,False,False,False,"Jan 21, 2025",Indie;Racing;Sports,Single-player;Multi-player;PvP;Online PvP;Co-op;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Workshop;Adjustable Text Size;Camera Comfort;Color Alternatives;Custom Volume Controls;Keyboard Only Option;Playable without Timed Input;Stereo Sound;Surround Sound;Steam Cloud;Includes level editor;Family Sharing;Steam Timeline,496,2,0.0,True,False,False,12,67,Megagon Industries,Megagon Industries,"Crash over and over until you master the mountain in the snowy followup to Lonely Mountains: Downhill. Now also including 2-8 person crossplatform multiplayer - work your way down the slopes together as a group, or risk it all in a breakneck race to the base!",0.2032193158953722,1,"0 .. 20,000"
595140,Immortal Redneck,19.95,False,False,False,"Apr 25, 2017",Action;Indie,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Camera Comfort;Custom Volume Controls;Playable without Timed Input;Save Anytime;Stereo Sound;Steam Cloud;Remote Play on TV;Family Sharing,3195,2,0.0,True,True,True,11,44,Crema,Crema,"Immortal Redneck is a FPS set in Egypt with rogue-lite elements. Frantic gameplay, twitch controls and an arcade-style feel meet randomly generated dungeons, a complete skill tree, permanent death and 9 classes with different traits.",0.1974342928660826,0,"20,000 .. 50,000"
330820,2064: Read Only Memories,9.99,False,False,False,"Oct 6, 2015",Adventure;Indie,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Remote Play on Phone;Remote Play on Tablet;Remote Play on TV;Family Sharing,1645,2,0.0,True,True,True,2,64,"MidBoss, LLC.",Chorus Worldwide Games,"2064: Read Only Memories is a cyberpunk point-and-click adventure set in Neo-San Francisco. Team up with Turing, the world's first sapient machine, to unravel a conspiracy that threatens to shake an entire society",0.4088699878493317,0,"200,000 .. 500,000"
268870,Satellite Reign,29.99,False,False,False,"Aug 27, 2015",Action;Indie;Strategy,Single-player;Multi-player;PvP;Online PvP;LAN PvP;Co-op;Online Co-op;LAN Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Steam Cloud;Steam Leaderboards;Family Sharing,5229,3,0.0,True,True,True,7,40,5 Lives Studios,5 Lives Studios,"Satellite Reign is a real-time, class-based strategy game, set in an open-world cyberpunk city. You command a group of 4 agents through rain-soaked, neon-lit streets, where the law is the will of mega-corporations.",0.5707456978967496,0,"1,000,000 .. 2,000,000"
216210,Secret Files 3,0.99,False,False,False,"Sep 13, 2012",Adventure,Single-player;Family Sharing,184,0,0.0,True,False,False,2,0,Animation Arts,Ravenscourt,The bestselling Secret Files franchise celebrates its return! The dream couple Max and Nina have announced their forthcoming wedding.,0.5675675675675675,0,"20,000 .. 50,000"
33220,Tom Clancy's Splinter Cell Conviction™,9.99,False,False,False,"Apr 27, 2010",Action,Single-player;Multi-player;Co-op;Partial Controller Support,4440,0,17.0,True,False,False,5,0,Ubisoft Montreal,Ubisoft,"In this stealth-action thriller, Sam Fisher investigates his daughter’s death, only to uncover a betrayal by his former agency. Now hunted, he races against time to thwart a terrorist plot threatening millions.",0.5636117991443368,0,"100,000 .. 200,000"
381900,Bard's Gold,7.99,False,False,False,"Aug 14, 2015",Action;Indie,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards;Remote Play on TV;Family Sharing,133,1,0.0,True,True,True,3,24,Pixel Lantern,Pixel Lantern,Bard's Gold is a challenging platformer that let's you explore eerie worlds in a quest for a Goblin that stole your gold. Help the Bard to overcome the dungeon’s many dangerous perils and use your new-found treasures to improve your character and to buy new weapons and gear!,0.4402985074626866,0,"20,000 .. 50,000"
798490,Othercide,29.99,False,False,False,"Jul 27, 2020",Indie;Strategy,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Family Sharing,4819,3,0.0,True,False,False,12,26,Lightbulb Crew,Focus Entertainment,"As Humanity’s last hope, lead your army to combat in an intricate dance of spectacular actions and counters, using an original Dynamic Timeline System, and face fearsome bosses in epic battles.",0.3541493775933609,0,"200,000 .. 500,000"
21670,Bionic Commando,9.99,False,False,False,"Jul 28, 2009",Action;Adventure,Single-player;Multi-player;Partial Controller Support;Steam Cloud;Family Sharing,1703,0,17.0,True,False,False,10,0,Capcom,Capcom,"The first true sequel to the classic 1988 Nintendo Entertainment System original, Bionic Commando sees the return of the bionically-enhanced Nathan &quot;R.A.D.&quot; Spencer. Time has not been kind to Spencer: Five years after his heroic defeat of the Imperials, he has been betrayed by the government he swore to serve, imprisoned for...",0.551056338028169,0,"200,000 .. 500,000"
283390,Incoming + Incoming Forces,0.74,False,False,False,"Mar 6, 2014",Action,Single-player;Steam Trading Cards;Partial Controller Support;Family Sharing,344,0,0.0,True,False,False,1,0,Rage Software,Funbox Media Ltd,Prepare for one of the most action packed-shooters in PC gaming history! Every level is full of enemies and targets for you to destroy! You will become a soldier of the alien species and protect your home world from the forces of the Human armada.,0.907246376811594,0,"200,000 .. 500,000"
360170,How to Survive 2,14.99,False,False,False,"Sep 8, 2016",Action;Adventure;RPG,Single-player;Multi-player;PvP;Online PvP;Shared/Split Screen PvP;Co-op;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards;Remote Play on TV;Remote Play Together;Family Sharing,10914,9,0.0,True,False,False,12,49,Eko Software,505 Games,"Dead or Alive? Make up your mind, stranger. We don’t like that undead business here in Louisiana…Survive solo or with friends as you look to fulfill your basic needs of food, water and shelter, crafting your own tools and weapons while you secure your camp and face flesh hungry zombies.",0.6161245991754467,0,"500,000 .. 1,000,000"
1046030,ISLANDERS,4.99,False,False,False,"Apr 4, 2019",Casual;Indie;Strategy,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards;Family Sharing,16316,0,0.0,True,True,False,12,38,Coatsink,Coatsink,ISLANDERS is a minimalist strategy game about building cities on colorful islands.,0.1081693938836796,1,"500,000 .. 1,000,000"
15120,Tom Clancy's Rainbow Six® Vegas 2,9.99,False,False,False,"Apr 16, 2008",Action,Single-player;Multi-player;Co-op;Family Sharing,5732,0,17.0,True,False,False,5,0,Ubisoft Montreal,Ubisoft,Tom Clancy's Rainbow Six® Vegas 2 - the sequel to the award-winning next-generation first-person shooter - returns to Sin City. Tom Clancy's Rainbow Six Vegas 2 is your last chance to rescue America's sexiest city from an escalating terrorist siege that will force you into heart-pounding action from beginning to end.,0.304029304029304,0,"500,000 .. 1,000,000"
340170,FINAL FANTASY TYPE-0™ HD,29.99,False,False,False,"Aug 18, 2015",Action;RPG,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Custom Volume Controls;Adjustable Difficulty;Playable without Timed Input;Stereo Sound;Steam Cloud;Family Sharing,3047,0,17.0,True,False,False,9,49,Square Enix,Square Enix,"FINAL FANTASY TYPE-0 HD brings an immersive world, memorable characters and the production value known of the series, together with high quality gameplay and storytelling truly worthy of the FINAL FANTASY name.",0.7582020997375328,0,"200,000 .. 500,000"
65740,Carrier Command: Gaea Mission,32.99,False,False,False,"Sep 28, 2012",Action;Strategy,Single-player;Steam Achievements;Captions available;Partial Controller Support;Stats;Family Sharing,1140,0,17.0,True,False,False,7,45,Bohemia Interactive,Bohemia Interactive,A next-gen re-imagination of a groundbreaking 80s classic. Carrier Command: Gaea Mission brings a breathtaking combination of action and strategy elements.,0.950920245398773,0,"100,000 .. 200,000"
1267070,Monorail Stories,3.47,False,False,False,"Sep 30, 2022",Adventure;Casual;Indie;Simulation,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Family Sharing,65,1,0.0,True,False,False,4,26,Stelex Software,Stelex Software,"Monorail Stories is an adventure game focusing on extraordinary things happening to ordinary people. Board the monorail and experience a special story about humanity, friendships, and intertwined destinies manifesting during the everyday commute.",0.5606060606060606,0,"0 .. 20,000"
1984020,Everhood 2,19.99,False,False,False,"Mar 4, 2025",Action;Adventure;Indie;RPG,Single-player;Steam Achievements;Full controller support;Steam Workshop;Steam Cloud;Includes level editor;Family Sharing,1938,1,0.0,True,False,False,8,130,Chris Nordgren,Foreign Gnomes,AN UNCONVENTIONAL ARPG where you battle enemies through musical encounters while being accompanied by a raven who promises to retrieve your voice if you slay the mighty Mind Dragon!🎵,0.5018050541516246,0,"50,000 .. 100,000"
219150,Hotline Miami,9.99,False,False,False,"Oct 23, 2012",Action;Indie,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards;Family Sharing,106657,1,17.0,True,True,True,7,35,Dennaton Games,Devolver Digital,"Hotline Miami is a high-octane action game overflowing with raw brutality, hard-boiled gunplay and skull crushing close combat.",0.0573515348122034,1,"2,000,000 .. 5,000,000"
